LSOA11CD,AverageTravelDistance,AccessibilityViaPublicTransport,OnlineGroceryAvailability
E01005766,18.973,5.008014695,7
E01005767,19.066,15.8874668,7
E01005768,18.472,9.333227176,7
E01005769,18.487,3.035654345,7
E01005770,18.508,7.266295047,7
E01005771,18.449,6.279641884,7
E01005772,18.758,10.62052434,7
E01005773,18.663,6.552692456,7
E01005774,18.913,8.254864547,7
E01005775,18.703,6.471267673,7
E01005776,18.972,13.0933999,7
E01005777,19.573,9.012673868,7
E01005778,18.503,5.056519613,7
E01005779,18.618,5.650409957,7
E01005780,18.651,5.108704195,7
E01005781,19.144,4.306897172,7
E01005782,19.285,11.52461778,7
E01005783,19.118,11.55245394,7
E01005784,19.115,11.68820774,7
E01005785,19.405,10.37871055,7
E01005786,19.498,6.300835468,7
E01005787,20.004,10.04501551,7
E01005788,19.788,9.532561856,7
E01005789,20.062,4.553283774,7
E01005790,19.898,6.089581677,7
E01005791,20.449,4.068469347,7
E01005792,20.52,6.9528729,7
E01005793,20.652,7.55905734,7
E01005794,20.836,3.6558358,7
E01005795,20.903,7.888903441,7
E01005796,19.812,6.673038641,7
E01005797,19.264,3.721714609,7
E01005798,19.512,4.427473594,7
E01005799,19.613,6.458467692,7
E01005800,19.433,7.728551594,7
E01005801,20.036,4.199074614,7
E01005802,19.869,3.648503235,7
E01005803,19.954,5.488127181,7
E01005804,19.037,4.067307671,7
E01005805,21.676,7.429714111,7
E01005806,21.244,4.471351855,7
E01005807,21.712,7.031265567,7
E01005808,20.703,4.7511449,7
E01005809,21.187,7.312016355,7
E01005810,21.072,5.408046726,7
E01005811,20.182,5.324226732,7
E01005812,20.365,6.474191078,7
E01005813,20.623,8.979944201,7
E01005814,20.891,9.632496362,7
E01005815,21.274,6.645164118,7
E01005816,18.406,6.515781789,7
E01005817,18.497,7.798774746,7
E01005818,18.531,4.080381447,7
E01005819,18.274,4.18928976,7
E01005820,18.415,9.006393792,7
E01005821,18.489,6.545041326,7
E01005822,18.578,4.497299156,7
E01005823,18.405,10.48891101,7
E01005824,19.641,4.617255236,7
E01005825,19.465,5.280085571,7
E01005826,20.25,6.306911739,7
E01005827,19.999,7.627889232,7
E01005828,20.553,11.73905106,7
E01005829,20.435,10.54054452,7
E01005830,19.979,5.163168347,7
E01005831,20.034,5.723071378,7
E01005832,19.692,6.204501609,7
E01005833,20.032,4.797016196,7
E01005834,20.979,7.54623157,7
E01005835,20.897,6.727356021,7
E01005836,21.107,11.39002532,7
E01005837,21.018,10.16709586,7
E01005838,20.772,3.09134707,7
E01005839,21.686,12.84438066,7
E01005840,20.959,6.951922324,7
E01005841,21.856,8.908118592,7
E01005842,22.171,7.068127682,7
E01005843,20.721,3.66864217,7
E01005844,19.716,10.02959074,7
E01005845,19.743,4.905985315,7
E01005846,19.812,10.00263095,7
E01005847,20.139,3.389433615,7
E01005848,20.161,8.238881571,7
E01005849,20.034,6.904705561,7
E01005850,20.411,5.580147676,7
E01005851,19.452,13.08160853,7
E01005852,17.684,3.191230605,7
E01005853,17.884,6.178292076,7
E01005854,17.67,6.152604737,7
E01005855,17.657,7.479913703,7
E01005856,17.862,5.079172879,7
E01005857,17.853,11.76375566,7
E01005858,17.526,4.76212548,7
E01005859,17.556,5.844363289,7
E01005860,17.697,6.107961703,7
E01005861,17.821,4.850494847,7
E01005862,17.512,6.617237395,7
E01005863,17.579,6.940440467,7
E01005864,17.426,5.163514867,7
E01005865,17.392,7.989500196,7
E01005866,17.428,4.693051721,7
E01005867,17.515,5.392827327,7
E01005868,17.372,6.320212834,7
E01005869,17.313,4.534418302,7
E01005870,18.849,4.706952278,7
E01005871,19.076,4.077896773,7
E01005872,18.85,2.980684374,7
E01005873,19.45,10.05049806,7
E01005874,18.969,4.940466764,7
E01005875,19.23,6.466971743,7
E01005876,19.466,4.187704191,7
E01005877,19.404,5.042787649,7
E01005878,22.218,5.82804733,7
E01005879,22.209,3.610047132,7
E01005880,16.642,16.60490949,7
E01005881,22.89,19.42108141,7
E01005882,21.679,8.141109498,7
E01005883,22.164,11.61656004,7
E01005884,21.487,6.149088958,7
E01005885,22.404,4.447672344,7
E01005886,17.311,3.120028206,7
E01005887,17.173,5.667526462,7
E01005888,17.439,5.351886358,7
E01005889,17.384,3.823909801,7
E01005890,17.208,4.516103244,7
E01005891,17.568,8.447261391,7
E01005892,17.63,4.044119443,7
E01005893,17.394,3.684381852,7
E01005894,17.438,5.31308039,7
E01005895,17.833,1.919096234,7
E01005896,17.181,3.658150852,7
E01005897,21.211,3.577551539,7
E01005898,21.457,10.90793384,7
E01005899,20.168,6.004655934,7
E01005900,20.348,6.712242066,7
E01005901,20.043,12.71932728,7
E01005902,19.82,8.647391675,7
E01005903,20.563,8.693632528,7
E01005904,20.523,5.004656997,7
E01005905,19.548,5.983036531,7
E01005906,18.266,14.24819437,7
E01005907,17.907,14.14055877,7
E01005908,17.976,19.89379438,7
E01005909,23.03,11.95140807,7
E01005910,22.756,8.166040933,7
E01005911,22.404,11.80939398,7
E01005912,23.244,14.43064621,7
E01005913,17.481,15.17300117,7
E01005914,17.931,5.507929232,7
E01005915,17.934,4.553470983,7
E01005916,17.849,2.770144091,7
E01005917,17.96,3.737033195,7
E01005918,18.097,4.933292595,7
E01005919,17.354,7.349939076,7
E01005920,17.44,6.480920372,7
E01005921,17.499,2.771171427,7
E01005922,17.714,4.021903629,7
E01005923,21.231,10.47971235,7
E01005924,21.429,6.318873723,7
E01005925,21.583,5.175361393,7
E01005926,16.583,8.97132831,7
E01005927,19.91,4.380916664,7
E01005928,20.018,5.014443872,7
E01005929,20.052,10.46243008,7
E01005930,20.759,9.506052564,7
E01005931,21.051,6.895767271,7
E01005932,21.714,10.34443249,7
E01005933,19.283,3.993279665,7
E01005934,18.998,3.576855193,7
E01005935,19.39,5.17947745,7
E01005936,20.079,10.54348313,7
E01005937,20.311,12.15897065,7
E01005938,19.659,11.13947116,7
E01005939,19.608,7.99715503,7
E01005940,19.078,3.9717441,7
E01005941,19.073,4.181326562,7
E01005942,19.419,6.386561872,7
E01005943,19.286,7.859758374,7
E01005944,19.644,8.237670396,7
E01005945,19.721,6.342533735,7
E01005946,19.29,4.129890977,7
E01005947,19.346,2.662102286,7
E01005948,18.595,3.100950844,7
E01005949,18.873,4.321848612,7
E01005950,18.283,4.61372495,7
E01005951,18.062,7.830371117,7
E01005952,18.362,4.330787669,7
E01005953,18.156,3.454697939,7
E01005954,18.653,2.96674247,7
E01005955,18.917,5.811265505,7
E01005956,18.227,4.501994158,7
E01005957,18.554,7.450974946,7
E01005958,18.38,2.936098942,7
E01005959,18.339,5.492158798,7
E01005960,18.618,6.505751165,7
E01005961,17.462,11.32387812,7
E01005962,17.562,7.145806835,7
E01005963,17.893,5.980924246,7
E01005964,17.781,5.930975321,7
E01005965,18.147,12.98755219,7
E01005966,17.935,9.926149601,7
E01005967,18.043,11.20739284,7
E01005968,17.574,7.461616068,7
E01005969,17.525,3.256171304,7
E01005970,18.327,10.80359513,7
E01005971,17.869,9.309877592,7
E01005972,18.144,4.562675967,7
E01005973,18.561,12.65523869,7
E01005974,18.345,22.27876048,7
E01005975,18.267,4.880820078,7
E01005976,18.489,8.919999948,7
E01005977,18.564,8.937040892,7
E01005978,18.983,12.61191016,7
E01005979,19.072,7.930985226,7
E01005980,18.705,6.170422114,7
E01005981,18.543,6.778688129,7
E01005982,18.375,11.17622326,7
E01005983,19.127,3.71377189,7
E01005984,18.913,7.981212832,7
E01005985,17.591,10.56505503,7
E01005986,18.14,4.184541718,7
E01005987,17.53,5.995687288,7
E01005988,17.331,5.255015477,7
E01005989,18.125,8.429499042,7
E01005990,17.473,11.25067571,7
E01005991,17.282,6.668339525,7
E01005992,18.008,6.243521028,7
E01005993,17.599,5.260307117,7
E01005994,17.281,6.99205051,7
E01005995,17.793,7.16982789,7
E01005996,17.501,3.153588025,7
E01005997,17.314,5.603359682,7
E01005998,16.886,8.469430345,7
E01005999,17.077,5.745951994,7
E01006000,17.234,5.913119596,7
E01006001,16.838,3.19451876,7
E01006002,17.059,8.493282808,7
E01006003,16.835,5.79086058,7
E01006004,17.169,7.175155565,7
E01006005,17.129,5.464344941,7
E01006006,16.938,6.97839048,7
E01006007,17.11,4.509219292,7
E01006008,18.913,11.35203581,6
E01006009,19.272,5.255686404,6
E01006010,18.634,3.078804598,6
E01006011,19.113,6.731405868,6
E01006012,18.904,5.398182396,6
E01006013,19.431,7.332971155,6
E01006014,18.898,11.28664156,6
E01006015,19.253,10.80394013,6
E01006016,18.701,2.847212197,6
E01006017,20.42,10.97296054,6
E01006018,20.048,5.790585682,6
E01006019,19.82,4.561052247,6
E01006020,19.775,4.775336231,6
E01006021,19.626,7.696473984,6
E01006022,20.365,5.303595666,7
E01006023,19.783,6.847770423,6
E01006024,20.539,12.98998895,7
E01006025,21.829,9.250100728,7
E01006026,20.127,8.093896764,7
E01006027,21.499,6.020931724,7
E01006028,19.93,4.993145263,7
E01006029,19.813,3.352349799,7
E01006030,20.372,10.35260755,7
E01006031,19.022,12.07480198,7
E01006032,19.688,6.649856307,7
E01006033,19.397,2.922528871,7
E01006034,20.012,4.732597657,7
E01006035,19.688,10.20144212,7
E01006036,19.239,8.179999726,7
E01006037,20.583,7.035944482,7
E01006038,20.091,9.175528416,7
E01006039,19.446,6.18924235,7
E01006040,19.398,3.912797573,7
E01006041,19.799,6.039811754,7
E01006042,20.34,5.017376967,7
E01006043,19.721,9.767317515,7
E01006044,19.786,12.26964314,7
E01006045,20.569,8.690508432,7
E01006046,20.133,7.257660814,7
E01006047,23.855,5.806552903,7
E01006048,22.616,7.400301867,7
E01006049,23.676,3.366966842,7
E01006050,22.146,9.691189943,7
E01006051,22.809,12.82390303,7
E01006052,22.508,3.868007814,7
E01006053,22.45,10.84827839,7
E01006054,21.298,5.108170664,7
E01006055,21.761,7.387516289,7
E01006056,22.131,2.433647686,7
E01006057,22.133,7.487017301,7
E01006058,21.623,7.037104821,7
E01006059,21.824,9.960682489,7
E01006060,20.274,6.761455591,6
E01006061,21.888,6.35204579,7
E01006062,22.404,5.821332724,7
E01006063,20.594,16.28034522,6
E01006064,20.131,10.80381377,6
E01006065,20.367,12.64177905,6
E01006066,20.012,4.011017425,6
E01006067,21.353,9.146969018,7
E01006068,20.661,7.599531195,7
E01006069,21.171,11.56694046,7
E01006070,20.915,9.672514725,7
E01006071,21.306,14.28977214,7
E01006072,16.092,16.12776447,7
E01006073,21.637,6.365709723,7
E01006074,20.045,5.018608271,7
E01006075,19.684,4.975229241,7
E01006076,20.019,8.154096506,7
E01006077,20.086,6.441648014,7
E01006078,19.274,4.618453635,7
E01006079,19.758,5.80548819,7
E01006080,19.388,6.804808428,7
E01006081,20.934,12.3961039,7
E01006082,20.328,10.0347476,7
E01006083,19.761,7.329847645,7
E01006084,20.54,5.975836231,7
E01006085,20.675,6.831991468,7
E01006086,20.888,6.638620628,7
E01006087,15.424,18.33213241,7
E01006088,20.0,6.787089875,7
E01006089,19.119,8.011885524,7
E01006090,18.943,6.164610529,7
E01006091,19.201,6.867454941,7
E01006092,19.545,5.329768494,7
E01006093,18.985,7.01954945,7
E01006094,18.725,6.281678492,7
E01006095,18.95,11.08489808,7
E01006096,18.816,6.205438926,7
E01006097,18.128,5.85034312,7
E01006098,18.033,9.528344446,7
E01006099,17.895,4.252501925,7
E01006100,18.362,7.202806827,7
E01006101,18.345,9.653389884,7
E01006102,18.112,4.287334763,7
E01006103,18.602,5.837602577,7
E01006104,20.292,5.232836369,7
E01006105,20.554,12.01426782,7
E01006106,20.507,10.88182055,7
E01006107,20.156,8.192761523,7
E01006108,20.616,12.9984322,7
E01006109,16.456,5.757926514,7
E01006110,16.566,7.232014719,7
E01006111,16.507,6.30321511,7
E01006112,16.513,4.712753511,7
E01006113,16.556,9.460957049,7
E01006114,16.726,8.45213606,7
E01006115,16.672,9.696183446,7
E01006116,17.874,8.100806906,7
E01006117,17.642,4.455694116,7
E01006118,17.846,5.029504904,7
E01006119,17.55,4.369229766,7
E01006120,17.908,8.213783665,7
E01006121,17.693,9.752526207,7
E01006122,18.243,13.41114208,7
E01006123,18.077,11.56232436,7
E01006124,18.522,7.690320398,7
E01006125,18.627,8.919733423,7
E01006126,18.85,4.294735335,7
E01006127,18.988,4.941426813,7
E01006128,18.367,5.583380583,7
E01006129,18.294,10.83463332,7
E01006130,18.592,4.533675327,7
E01006131,18.642,5.135168023,7
E01006132,18.758,3.400814175,7
E01006133,18.361,15.30231249,7
E01006134,20.548,11.83885951,7
E01006135,20.171,8.533671599,7
E01006136,15.827,7.207419891,7
E01006137,16.123,13.87390441,7
E01006138,19.741,4.457789445,7
E01006139,19.874,11.04077353,7
E01006140,19.869,10.6766797,7
E01006141,16.92,6.620686675,7
E01006142,16.924,9.839608124,7
E01006143,17.006,11.97302248,7
E01006144,17.323,10.93827959,7
E01006145,16.784,4.237867046,7
E01006146,16.724,3.051472065,7
E01006147,17.868,5.242114533,7
E01006148,18.099,8.077287778,7
E01006149,17.728,5.861266481,7
E01006150,17.984,5.765910891,7
E01006151,18.369,7.188160101,7
E01006152,18.48,7.77973857,7
E01006153,18.711,8.133462389,7
E01006154,17.683,3.165628732,7
E01006155,17.421,6.968507071,7
E01006156,17.607,5.723238422,7
E01006157,17.303,4.177744334,7
E01006158,17.481,4.969042089,7
E01006159,17.393,3.429214743,7
E01006160,17.77,3.888239058,7
E01006161,17.656,6.993359482,7
E01006162,17.892,6.0093868,7
E01006163,17.967,5.148897531,7
E01006164,17.505,10.99649965,7
E01006165,17.589,5.932791483,7
E01006166,18.722,8.652135362,7
E01006167,18.905,7.994157048,7
E01006168,19.068,12.85436831,7
E01006169,18.123,6.633031221,7
E01006170,17.982,4.323588448,7
E01006171,18.55,5.173928926,7
E01006172,18.264,8.249383919,7
E01006173,17.784,6.133300141,7
E01006174,17.734,3.806069313,7
E01006175,18.076,5.386165773,7
E01006176,17.707,8.484664699,7
E01006177,18.245,5.591851444,7
E01006178,17.639,4.245532718,7
E01006179,17.431,9.807661433,7
E01006180,17.083,7.283530894,7
E01006181,17.231,6.008341591,7
E01006182,17.312,3.973530609,7
E01006183,17.243,6.892230658,7
E01006184,17.6,3.687992183,7
E01006185,16.477,3.128497663,7
E01006186,16.772,3.720686648,7
E01006187,16.963,2.771028421,7
E01006188,16.503,5.203451587,7
E01006189,17.117,3.80779633,7
E01006190,18.757,7.551239211,7
E01006191,19.089,6.659277989,7
E01006192,19.03,5.388111066,7
E01006193,19.301,6.500990844,7
E01006194,19.739,5.654597376,7
E01006195,18.631,13.76698013,7
E01006196,18.562,7.302552292,7
E01006197,18.086,7.114211774,7
E01006198,17.759,5.41393266,7
E01006199,17.775,8.551865736,7
E01006200,17.773,8.367971623,7
E01006201,17.975,5.565844552,7
E01006202,17.918,8.856041364,7
E01006203,18.157,10.38891474,7
E01006204,18.792,5.364058812,7
E01006205,19.058,5.844514616,7
E01006206,18.82,5.887814357,7
E01006207,19.25,7.993382303,7
E01006208,19.084,8.329004203,7
E01006209,19.296,7.014844173,7
E01006210,18.376,9.665604538,7
E01006211,18.92,6.567426446,7
E01006212,20.227,7.5772218,6
E01006213,20.341,8.648653097,6
E01006214,20.251,3.307034251,6
E01006215,15.241,9.270603441,6
E01006216,20.182,8.604524767,6
E01006217,20.493,11.11859733,6
E01006218,20.35,5.70027355,6
E01006219,20.34,6.881101869,6
E01006220,20.421,9.535005495,6
E01006221,20.473,5.027378497,6
E01006222,20.618,11.2176153,6
E01006223,20.459,4.215622236,6
E01006224,20.618,11.19193741,6
E01006225,20.699,9.784644642,6
E01006226,20.445,9.694610637,6
E01006227,20.303,7.373380637,6
E01006228,20.292,6.162468449,6
E01006229,22.581,7.327233055,7
E01006230,22.393,10.5583899,7
E01006231,16.004,11.99851331,6
E01006232,22.209,11.30628711,7
E01006233,22.219,9.516291554,7
E01006234,15.701,4.741184424,6
E01006235,15.803,8.716556053,6
E01006236,15.508,11.68156927,6
E01006237,22.666,12.04512144,7
E01006238,22.458,5.789758147,7
E01006239,19.389,5.115911218,6
E01006240,19.364,5.769747557,6
E01006241,19.433,8.3803011,6
E01006242,19.366,5.798109236,6
E01006243,19.595,6.674273826,6
E01006244,19.297,3.076880476,6
E01006245,19.405,5.264010003,6
E01006246,19.449,10.45975815,7
E01006247,19.548,5.599625389,7
E01006248,14.395,5.210363863,7
E01006249,14.463,7.001697839,7
E01006250,19.123,4.304952742,7
E01006251,19.278,13.66992072,7
E01006252,19.41,9.936749325,7
E01006253,21.683,3.504984763,7
E01006254,21.614,5.650050021,7
E01006255,21.394,4.140818295,6
E01006256,21.527,3.576979791,6
E01006257,21.305,5.906441342,6
E01006258,21.327,7.690060819,6
E01006259,22.106,6.63678432,7
E01006260,21.567,6.607459262,7
E01006261,20.611,12.02986996,6
E01006262,20.714,9.269293277,6
E01006263,20.72,10.89197681,6
E01006264,20.801,14.7177254,6
E01006265,20.535,8.841414945,6
E01006266,20.718,10.88251114,6
E01006267,20.658,9.270326063,6
E01006268,20.608,9.073751485,6
E01006269,20.203,8.024266852,6
E01006270,20.024,4.83426291,6
E01006271,20.214,6.444166772,6
E01006272,20.196,4.50837887,6
E01006273,20.122,7.963871251,6
E01006274,20.099,5.38285153,6
E01006275,20.097,4.647165859,6
E01006276,20.139,7.558956945,6
E01006277,20.194,10.3983717,6
E01006278,19.837,4.353673948,6
E01006279,19.763,4.288306884,6
E01006280,19.928,4.863166293,6
E01006281,19.847,3.433163483,6
E01006282,19.589,8.927634189,6
E01006283,19.598,10.1640342,6
E01006284,19.647,9.446666699,6
E01006285,19.917,9.11903806,6
E01006286,19.986,9.400451288,6
E01006287,19.386,8.181257217,6
E01006288,19.081,10.73787634,6
E01006289,19.284,6.69298964,6
E01006290,19.335,3.944695597,6
E01006291,19.251,5.989979686,6
E01006292,19.209,8.632958416,6
E01006293,19.165,4.523864094,6
E01006294,19.038,4.458007547,6
E01006295,19.1,3.817810233,6
E01006296,19.543,6.457917825,7
E01006297,19.552,4.190577078,7
E01006298,19.549,5.368986862,6
E01006299,19.749,10.03049476,7
E01006300,19.784,8.171571003,7
E01006301,19.9,8.303988092,7
E01006302,20.194,10.11788542,6
E01006303,20.137,12.74142635,7
E01006304,20.401,5.3915671,6
E01006305,20.494,11.44599277,6
E01006306,20.767,3.461200511,6
E01006307,20.645,6.367599696,6
E01006308,20.559,5.541387012,6
E01006309,20.582,5.297945469,6
E01006310,20.641,3.204124678,6
E01006311,20.593,10.53923123,6
E01006312,18.662,10.08754449,7
E01006313,22.48,6.040649755,7
E01006314,22.817,7.522358345,7
E01006315,23.125,8.186710031,7
E01006316,23.118,6.425953441,7
E01006317,22.621,5.795220734,7
E01006318,22.752,13.17002127,7
E01006319,22.793,9.101957007,7
E01006320,23.234,4.7380015,7
E01006321,19.294,4.495321449,7
E01006322,19.743,11.76730827,6
E01006323,19.618,12.12584775,6
E01006324,19.588,7.746456355,6
E01006325,19.687,5.122876965,6
E01006326,19.506,5.715204374,6
E01006327,19.744,4.858418023,6
E01006328,19.485,4.338836661,6
E01006329,20.017,14.34966201,6
E01006330,19.504,7.760058358,7
E01006331,19.489,5.278760154,7
E01006332,19.425,6.34140668,7
E01006333,19.418,4.435654417,7
E01006334,19.429,2.536014419,7
E01006335,19.457,10.02783019,7
E01006336,19.48,3.406963939,6
E01006337,19.434,7.268891819,7
E01006338,19.429,3.173359718,7
E01006339,20.365,11.87989365,6
E01006340,20.242,9.434879479,6
E01006341,20.2,8.420435381,6
E01006342,20.276,6.533905503,6
E01006343,20.38,9.921068264,6
E01006344,20.284,6.130881091,6
E01006345,20.431,5.899923841,6
E01006346,20.343,7.29891689,6
E01006347,20.436,5.657907308,6
E01006348,20.497,9.763759365,6
E01006349,20.87,10.31978423,6
E01006350,21.328,10.69242945,7
E01006351,21.249,6.72108173,7
E01006352,21.093,3.004344079,7
E01006353,21.16,4.231721714,7
E01006354,21.266,6.74679053,7
E01006355,21.196,4.274427821,7
E01006356,21.602,5.088853718,7
E01006357,21.467,3.610893157,7
E01006358,21.452,4.270994543,7
E01006359,21.345,4.828526479,7
E01006360,21.621,3.700220188,7
E01006361,21.499,5.001893252,7
E01006362,22.188,12.02209117,7
E01006363,22.118,13.62074641,7
E01006364,22.043,8.933585904,7
E01006365,22.041,5.143566895,7
E01006366,21.688,5.171711547,7
E01006367,21.86,5.862207281,7
E01006368,17.614,8.241090547,7
E01006369,21.137,4.16514447,6
E01006370,21.03,4.192008571,7
E01006371,21.219,4.52406167,6
E01006372,21.706,11.03964428,7
E01006373,21.512,7.20797322,7
E01006374,21.422,5.373735676,7
E01006375,21.264,4.801284023,7
E01006376,19.131,7.006945733,7
E01006377,19.078,5.816223023,6
E01006378,18.941,6.178241632,6
E01006379,18.781,4.694823363,7
E01006380,18.758,4.813814628,7
E01006381,19.181,6.897189233,7
E01006382,19.055,8.08133888,7
E01006383,19.177,8.874874314,7
E01006384,19.056,7.709347456,7
E01006385,19.114,6.544486951,7
E01006386,20.825,3.466067755,6
E01006387,20.878,2.731165964,6
E01006388,20.839,8.789609891,6
E01006389,20.781,7.688006031,6
E01006390,20.971,5.295361349,6
E01006391,20.856,2.992680037,6
E01006392,20.776,6.552881001,6
E01006393,20.992,5.89468995,6
E01006394,21.309,9.322388458,6
E01006395,21.181,11.31036039,6
E01006396,21.851,11.41820257,7
E01006397,21.76,6.815421467,7
E01006398,21.677,4.209912007,7
E01006399,21.593,5.216344617,7
E01006400,21.196,8.176790915,6
E01006401,21.469,12.48903353,6
E01006402,21.306,8.489650824,6
E01006403,20.919,4.832144538,6
E01006404,20.963,4.917392951,6
E01006405,20.847,8.355003476,6
E01006406,20.799,3.618852363,6
E01006407,20.726,5.449951911,6
